CODCOMP_STR,POBLACION
0112127001,0.0
0112127002,274.0
0112127009,504.0
0112127010,604.0
0112127011,286.0
0112127012,618.0
0112127013,381.0
0112128001,462.0
0112128002,531.0
0112128014,324.0
0112128600,550.0
0112128601,626.0
0112129001,405.0
0112129002,318.0
0112129003,414.0
0112129004,290.0
0112129005,408.0
0112129006,66.0
0112130001,324.0
0112130002,696.0
0112130003,555.0
0112130005,248.0
0112132001,84.0
0112132002,4.0
0112132003,161.0
0112132004,39.0
0112132005,149.0
0112132006,183.0
0112132007,278.0
0112135009,688.0
0112135010,1100.0
0112135011,992.0
0112135012,764.0
0112135013,1032.0
0112135014,852.0
0112135015,92.0
0112135400,0.0
0112135500,0.0
0112135501,0.0
0112136001,520.0
0112136002,735.0
0112136003,480.0
0112136004,710.0
0112136007,1450.0
0112136010,935.0
0112136013,568.0
0112136014,865.0
0112136017,725.0
0112204004,505.0
0112204005,312.0
0112204006,0.0
0112204010,735.0
0112204011,1656.0
0112204012,1245.0
0112206007,316.0
0112206008,10.0
0112206012,8.0
0112206013,548.0
0112206014,696.0
0112206015,12.0
0112206400,0.0
0112206401,0.0
0112206500,0.0
0112206600,1360.0
0112206800,520.0
0112207003,0.0
0112207004,3020.0
0112207005,800.0
0112207010,535.0
0112207011,140.0
0112212006,450.0
0112212007,657.0
0112212008,161.0
0112212016,446.0
0112212017,690.0
0112212018,152.0
0112212019,202.0
0112212400,0.0
0112212401,0.0
0112212600,64.0
0112216001,0.0
0112216002,444.0
0112216003,261.0
0112216004,660.0
0112216005,568.0
0112216007,736.0
0112216400,0.0
0112216401,0.0
0112216402,0.0
0112216403,0.0
0112217001,1165.0
0112217002,512.0
0112217003,660.0
0112217009,580.0
0112217010,90.0
0112219009,1476.0
0112219010,516.0
0112219012,669.0
0112219013,474.0
0112219014,596.0
0112220011,280.0
0112220012,184.0
0112220013,544.0
0112220014,372.0
0112220015,316.0
0112220017,400.0
0112220018,4268.0
0112220600,2076.0
0112220601,28.0
0112225001,176.0
0112225002,720.0
0112225003,345.0
0112225004,568.0
0112225005,267.0
0112225014,460.0
0112225017,202.0
0112225018,0.0
0112227003,214.0
0112227004,476.0
0112227005,278.0
0112227006,180.0
0112227007,250.0
0112227008,276.0
0112227014,351.0
0112227015,375.0
0112228004,27.0
0112228005,414.0
0112228006,208.0
0112228007,80.0
0112228008,134.0
0112228009,230.0
0112228010,272.0
0112228011,210.0
0112228012,276.0
0112228013,540.0
0112228014,620.0
0112229007,166.0
0112229008,248.0
0112229009,148.0
0112229010,276.0
0112229011,158.0
0112229012,0.0
0112229013,164.0
0112229014,248.0
0112229015,84.0
0112230004,376.0
0112230006,390.0
0112230007,350.0
0112230008,198.0
0112230009,420.0
0112230010,136.0
0112232008,272.0
0112232009,211.0
0112232010,454.0
0112232011,426.0
0112235001,436.0
0112235002,685.0
0112235003,300.0
0112235004,415.0
0112235005,1043.0
0112235006,755.0
0112235007,525.0
0112235008,550.0
0112235016,1266.0
0112236005,678.0
0112236006,1986.0
0112236008,1015.0
0112236009,1351.0
0112236011,1120.0
0112236012,1386.0
0112236015,618.0
0112236016,2128.0
0113001001,125.0
0113001002,80.0
0113001003,87.0
0113001004,28.0
0113001005,97.0
0113001006,112.0
0113001007,97.0
0113001800,7.0
0113001801,40.0
0113001802,58.0
0113002001,133.0
0113002002,52.0
0113002003,109.0
0113002004,144.0
0113002005,113.0
0113002006,92.0
0113002007,113.0
0113002008,73.0
0113002009,82.0
0113002010,93.0
0113002011,61.0
0113003001,94.0
0113003003,66.0
0113003004,105.0
0113003005,95.0
0113003006,122.0
0113003007,91.0
0113003008,153.0
0113003009,2.0
0113003010,93.0
0113003011,57.0
0113003012,94.0
0113003013,114.0
0113003014,103.0
0113003015,109.0
0113003016,123.0
0113004001,78.0
0113004002,72.0
0113004003,52.0
0113004004,117.0
0113004005,43.0
0113004006,87.0
0113004007,89.0
0113004008,6.0
0113004009,140.0
0113004010,0.0
0113004011,24.0
0113005001,121.0
0113005002,57.0
0113005003,120.0
0113005004,85.0
0113005005,147.0
0113005006,109.0
0113005007,88.0
0113005008,54.0
0113005009,68.0
0113005010,49.0
0113005011,119.0
0113005012,98.0
0113005013,81.0
0113006001,113.0
0113006002,24.0
0113006003,74.0
0113006004,0.0
0113006005,52.0
0113006006,94.0
0113006007,101.0
0113006008,127.0
0113006009,78.0
0113006010,97.0
0113006011,66.0
0113006012,113.0
0113007001,90.0
0113007002,130.0
0113007003,99.0
0113007004,125.0
0113007005,104.0
0113007006,92.0
0113007007,176.0
0113007008,88.0
0113007009,153.0
0113007010,118.0
0113007011,76.0
0113007012,130.0
0113007013,109.0
0113008001,99.0
0113008003,101.0
0113008004,126.0
0113008005,0.0
0113008009,0.0
0113008010,0.0
0113008011,5.0
0113008012,0.0
0113008013,0.0
0113008400,0.0
0113008401,0.0
0113008402,0.0
0113008403,0.0
0113008600,29.0
0113008602,0.0
0113008603,0.0
0113008604,0.0
0113008700,6.0
0113008701,0.0
0113008800,201.0
0113008803,0.0
0113008804,0.0
0113008805,0.0
0113008806,0.0
0113008808,37.0
0113009001,91.0
0113009003,0.0
0113009004,60.0
0113009005,86.0
0113009006,137.0
0113009007,0.0
0113009401,0.0
0113009402,0.0
0113010001,80.0
0113010002,90.0
0113010005,26.0
0113010007,86.0
0113010010,76.0
0113010400,0.0
0113010401,0.0
0113010600,0.0
0113010601,0.0
0113010700,0.0
0113010800,79.0
0113010801,64.0
0113011002,44.0
0113011003,104.0
0113011004,80.0
0113011005,8.0
0113011006,49.0
0113011007,57.0
0113011008,82.0
0113011011,46.0
0113011021,41.0
0113012001,179.0
0113012002,91.0
0113012003,85.0
0113012004,115.0
0113012005,71.0
0113012006,90.0
0113012007,119.0
0113012008,0.0
0113012009,60.0
0113012010,28.0
0113012011,57.0
0113012012,141.0
0113012014,103.0
0113012016,0.0
0113012020,92.0
0113012023,72.0
0113012026,0.0
0113012029,39.0
0113012030,46.0
0113012031,98.0
0113012034,60.0
0113012035,98.0
0113012038,65.0
0113012400,0.0
0113012401,0.0
0113012402,0.0
0113012602,22.0
0113012603,46.0
0113012604,63.0
0113012605,71.0
0113012606,73.0
0113012700,0.0
0113012800,68.0
0113012801,115.0
0113014001,54.0
0113014002,0.0
0113014004,76.0
0113014005,98.0
0113014006,117.0
0113014007,91.0
0113014008,67.0
0113014009,110.0
0113014010,79.0
0113014011,114.0
0113014012,86.0
0113014013,104.0
0113015001,86.0
0113015002,85.0
0113015003,88.0
0113015004,107.0
0113015005,135.0
0113015006,66.0
0113015007,6.0
0113015008,89.0
0113015009,120.0
0113015010,104.0
0113016001,115.0
0113016002,100.0
0113016003,100.0
0113016004,103.0
0113016005,61.0
0113016006,107.0
0113016007,82.0
0113016008,99.0
0113016009,102.0
0113016010,113.0
0113017001,101.0
0113017002,36.0
0113017003,116.0
0113017004,86.0
0113017005,66.0
0113017006,84.0
0113017007,38.0
0113017008,69.0
0113017009,100.0
0113017010,88.0
0113017011,64.0
0113017012,84.0
0113017013,81.0
0113017014,100.0
0113017015,59.0
0113017016,85.0
0113017017,21.0
0113018001,66.0
0113018002,98.0
0113018003,97.0
0113018004,71.0
0113018005,109.0
0113018006,178.0
0113018007,95.0
0113018008,123.0
0113018009,81.0
0113018010,120.0
0113018011,166.0
0113018012,115.0
0113018013,115.0
0113018014,106.0
0113018015,75.0
0113019001,158.0
0113019002,126.0
0113019003,109.0
0113019004,93.0
0113019005,100.0
0113019006,91.0
0113019007,124.0
0113019008,110.0
0113019010,1.0
0113019600,0.0
0113019601,0.0
0113020001,138.0
0113020002,186.0
0113020003,60.0
0113020004,28.0
0113020005,82.0
0113020007,48.0
0113021001,222.0
0113021002,168.0
0113021003,168.0
0113021004,5.0
0113021005,111.0
0113021006,172.0
0113021007,142.0
0113021008,208.0
0113021009,166.0
0113021010,0.0
0113021011,102.0
0113021012,178.0
0113021013,6.0
0113021014,24.0
0113021015,168.0
0113021016,234.0
0113021017,84.0
0113021018,188.0
0113022001,88.0
0113022002,123.0
0113022003,97.0
0113022004,134.0
0113022005,61.0
0113022006,112.0
0113022007,124.0
0113022008,114.0
0113022009,75.0
0113022010,120.0
0113022011,154.0
0113022012,124.0
0113022013,102.0
0113022014,119.0
0113022015,116.0
0113023001,117.0
0113023002,92.0
0113023003,96.0
0113023004,95.0
0113023005,110.0
0113023006,69.0
0113023008,82.0
0113023009,82.0
0113023010,82.0
0113023800,125.0
0113023801,63.0
0113024001,84.0
0113024002,8.0
0113024003,80.0
0113024004,85.0
0113024005,103.0
0113024006,121.0
0113024007,99.0
0113024008,83.0
0113024009,99.0
0113024010,131.0
0113024011,125.0
0113024012,89.0
0113025001,38.0
0113025002,48.0
0113025003,54.0
0113025004,72.0
0113025005,0.0
0113025006,69.0
0113025007,90.0
0113025008,106.0
0113025009,103.0
0113025010,73.0
0113025011,106.0
0113025012,86.0
0113025013,121.0
0113026001,304.0
0113026002,398.0
0113026003,100.0
0113026004,104.0
0113026005,148.0
0113026006,89.0
0113026007,116.0
0113026008,78.0
0113026009,190.0
0113026010,206.0
0113026011,172.0
0113026012,174.0
0113026013,114.0
0113026014,342.0
0113027001,114.0
0113027002,0.0
0113027003,144.0
0113027004,108.0
0113027005,112.0
0113027006,0.0
0113027007,134.0
0113027008,88.0
0113027009,122.0
0113027010,102.0
0113027011,146.0
0113027012,184.0
0113027013,230.0
0113027014,100.0
0113027015,198.0
0113027016,172.0
0113027017,230.0
0113027018,172.0
0113027019,180.0
0113028001,156.0
0113028002,156.0
0113028003,248.0
0113028004,212.0
0113028005,182.0
0113028006,164.0
0113028007,168.0
0113028008,184.0
0113028010,138.0
0113028600,120.0
0113028601,236.0
0113029001,280.0
0113029002,238.0
0113029006,162.0
0113029007,60.0
0113029008,168.0
0113029009,170.0
0113029010,154.0
0113029011,94.0
0113029400,0.0
0113029401,0.0
0113029402,0.0
0113029403,0.0
0113029501,0.0
0113029602,0.0
0113029603,0.0
0113029604,0.0
0113029700,126.0
0113030001,334.0
0113030004,222.0
0113030005,162.0
0113030006,216.0
0113030007,198.0
0113030008,156.0
0113030400,0.0
0113030401,0.0
0113030402,0.0
0113030600,0.0
0113030601,236.0
0113030800,0.0
0113030801,0.0
0113030802,266.0
0113030804,0.0
0113030805,0.0
0113030806,0.0
0113031001,3.0
0113031003,95.0
0113031004,149.0
0113031005,136.0
0113031007,76.0
0113031008,0.0
0113031010,71.0
0113031011,12.0
0113031012,4.0
0113031013,114.0
0113031700,154.0
0113031701,36.0
0113031800,41.0
0113033002,135.0
0113033012,93.0
0113033014,48.0
0113033018,72.0
0113033019,0.0
0113033021,27.0
0113033023,0.0
0113033027,17.0
0113033030,0.0
0113033031,51.0
0113033033,0.0
0113033036,23.0
0113033037,33.0
0113033038,0.0
0113033041,0.0
0113033044,0.0
0113033045,0.0
0113033046,9.0
0113033047,20.0
0113033048,14.0
0113033049,8.0
0113033050,14.0
0113033051,25.0
0113033052,21.0
0113033053,23.0
0113033056,0.0
0113033057,0.0
0113033060,89.0
0113033061,119.0
0113033062,135.0
0113033063,55.0
0113033064,75.0
0113033066,102.0
0113033067,0.0
0113033401,0.0
0113033402,0.0
0113033405,0.0
0113033406,0.0
0113033407,0.0
0113033408,0.0
0113033409,0.0
0113033410,0.0
0113033411,0.0
0113033412,0.0
0113033413,0.0
0113033414,0.0
0113033415,0.0
0113033416,0.0
0113033417,0.0
0113033418,0.0
0113033419,0.0
0113033500,0.0
0113033505,0.0
0113033600,0.0
0113033601,0.0
0113033602,64.0
0113033603,25.0
0113033604,20.0
0113033605,15.0
0113033606,2.0
0113033607,27.0
0113033608,66.0
0113033609,477.0
0113033610,656.0
0113033611,103.0
0113033612,30.0
0113033613,0.0
0113033800,51.0
0113033801,20.0
0113033802,44.0
0113033804,60.0
0113033805,48.0
0113033807,27.0
0113033808,32.0
0113033809,37.0
0113033810,19.0
0113033811,36.0
0113033813,39.0
0113033814,23.0
0113033815,24.0
0113033816,11.0
0113033818,75.0
0113033819,157.0
0113033820,23.0
0113033822,104.0
0113033823,37.0
0113033824,35.0
0113033825,172.0
0113033826,37.0
0113037002,192.0
0113037003,388.0
0113037006,322.0
0113037010,145.0
0113037020,0.0
0113037021,93.0
0113037022,94.0
0113037023,0.0
0113037024,468.0
0113037027,48.0
0113037403,0.0
0113037408,0.0
0113037409,0.0
0113037410,0.0
0113037416,0.0
0113037417,0.0
0113037418,0.0
0113037419,0.0
0113037420,0.0
0113037500,0.0
0113037504,0.0
0113037505,0.0
0113037600,106.0
0113037601,140.0
0113037602,82.0
0113037603,124.0
0113037604,12.0
0113037605,0.0
0113037801,166.0
0113037802,200.0
0113037803,258.0
0113038001,352.0
0113038002,200.0
0113038003,280.0
0113038004,242.0
0113038005,240.0
0113038007,0.0
0113038009,0.0
0113038010,98.0
0113038700,214.0
0113038800,172.0
0113041001,83.0
0113041003,49.0
0113041004,211.0
0113041005,38.0
0113041401,0.0
0113041402,0.0
0113041403,0.0
0113041404,0.0
0113041405,0.0
0113044002,149.0
0113044003,149.0
0113044004,17.0
0113044006,65.0
0113044007,23.0
0113044008,0.0
0113044010,31.0
0113044012,0.0
0113044013,0.0
0113044014,0.0
0113044015,4.0
0113044502,0.0
0113044503,0.0
0113044600,6.0
0113044601,0.0
0113044602,84.0
0113045001,161.0
0113045002,84.0
0113045003,103.0
0113045006,200.0
0113045007,75.0
0113045009,172.0
0113045010,105.0
0113045011,125.0
0113045013,64.0
0113045014,5.0
0113045017,73.0
0113045018,10.0
0113045019,16.0
0113045020,24.0
0113045021,8.0
0113045022,25.0
0113045600,0.0
0113046001,115.0
0113046002,83.0
0113046004,28.0
0113046005,0.0
0113046006,50.0
0113046007,68.0
0113046008,174.0
0113046009,148.0
0113046011,158.0
0113046013,103.0
0113046014,143.0
0113046015,52.0
0113046401,0.0
0113046402,0.0
0113046403,0.0
0113047001,25.0
0113047002,7.0
0113048001,95.0
0113048002,133.0
0113048003,54.0
0113048004,92.0
0113048005,57.0
0113048006,197.0
0113048007,118.0
0113048008,72.0
0113048009,214.0
0113048010,128.0
0113048011,90.0
0113048012,214.0
0113048014,90.0
0113048016,90.0
0113048017,127.0
0113048018,107.0
0113048022,109.0
0113048023,76.0
0113048024,75.0
0113048113,84.0
0113048213,88.0
0113048214,168.0
0113048401,0.0
0113048600,0.0
0113048601,107.0
0113048700,72.0
0113048701,65.0
0113048702,67.0
0113048703,160.0
0113049002,34.0
0113049003,61.0
0113049004,138.0
0113049005,235.0
0113049007,164.0
0113049008,115.0
0113049009,97.0
0113049010,159.0
0113049011,65.0
0113049012,42.0
0113049014,182.0
0113049015,148.0
0113049016,46.0
0113049113,216.0
0113049114,0.0
0113049115,19.0
0113049116,61.0
0113049118,96.0
0113049119,41.0
0113049120,147.0
0113049700,21.0
0113049701,46.0
0113050001,113.0
0113050002,122.0
0113050003,101.0
0113050004,57.0
0113050005,98.0
0113050006,122.0
0113050007,87.0
0113050008,55.0
0113050009,121.0
0113050010,145.0
0113050012,53.0
0113050013,49.0
0113050015,72.0
0113050016,52.0
0113050017,0.0
0113050018,66.0
0113050019,110.0
0113050020,178.0
0113050700,0.0
0113050701,78.0
0113050702,78.0
0113050703,43.0
0113051002,209.0
0113051004,66.0
0113051008,98.0
0113051009,76.0
0113051010,233.0
0113051011,123.0
0113051012,121.0
0113051013,153.0
0113051014,146.0
0113051015,36.0
0113051016,39.0
0113051017,46.0
0113051018,78.0
0113051023,41.0
0113051024,55.0
0113051025,66.0
0113051026,44.0
0113051027,53.0
0113051028,42.0
0113051029,28.0
0113051030,100.0
0113051032,67.0
0113051033,55.0
0113051034,1.0
0113051038,112.0
0113051039,91.0
0113051040,92.0
0113051041,120.0
0113051043,69.0
0113051045,5.0
0113051046,99.0
0113051047,66.0
0113051048,5.0
0113051049,216.0
0113051050,133.0
0113051051,36.0
0113051052,0.0
0113051053,57.0
0113051054,13.0
0113051604,54.0
0113051605,0.0
0113051607,61.0
0113051608,20.0
0113051700,303.0
0113051701,72.0
0113051702,6.0
0113051703,25.0
0113051704,167.0
0113051705,77.0
0113051706,17.0
0113051707,92.0
0113051708,144.0
0113051709,75.0
0113051710,32.0
0113051711,23.0
0113051712,47.0
0113051713,30.0
0113051714,79.0
0113051715,74.0
0113113016,0.0
0113113050,9.0
0113113600,41.0
0113113601,26.0
0113132003,162.0
0113132005,583.0
0113132007,336.0
0113132008,150.0
0113132042,53.0
0113132043,14.0
0113132044,65.0
0113132045,67.0
0113132089,16.0
0113132090,14.0
0113132091,13.0
0113132092,13.0
0113132093,21.0
0113132094,518.0
0113132095,152.0
0113132600,41.0
0113134006,208.0
0113134009,257.0
0113134011,233.0
0113134014,48.0
0113134015,14.0
0113134016,316.0
0113134017,25.0
0113134018,39.0
0113134019,36.0
0113134020,26.0
0113134021,270.0
0113134401,0.0
0113134402,0.0
0113134501,0.0
0113134502,0.0
0113134800,9.0
0113134801,265.0
0113135003,151.0
0113135008,57.0
0113135009,239.0
0113135011,310.0
0113135012,61.0
0113135013,61.0
0113135014,78.0
0113135015,65.0
0113135016,5.0
0113135017,14.0
0113135018,127.0
0113135019,189.0
0113135020,148.0
0113135021,87.0
0113135022,134.0
0113135023,178.0
0113135600,11.0
0113135601,33.0
0113136602,30.0
0113136700,78.0
0113139001,293.0
0113139002,220.0
0113139003,164.0
0113139004,106.0
0113139005,147.0
0113139006,146.0
0113139007,154.0
0113139009,0.0
0113139010,128.0
0113139013,63.0
0113139014,72.0
0113139015,70.0
0113139018,64.0
0113139019,114.0
0113139020,74.0
0113139021,84.0
0113139022,71.0
0113139023,0.0
0113139024,53.0
0113139025,0.0
0113139026,281.0
0113139027,0.0
0113139400,0.0
0113139401,0.0
0113139600,107.0
0113139601,106.0
0113139602,5.0
0113139603,41.0
0113139604,24.0
0113139800,134.0
0113139801,82.0
0113140001,57.0
0113140002,305.0
0113140003,282.0
0113152017,48.0
0113152018,241.0
0113152023,112.0
0113152026,126.0
0113152027,101.0
0113152028,46.0
0113152029,68.0
0113152030,60.0
0113152033,52.0
0113152038,13.0
0113152132,30.0
0113152133,66.0
0113152134,61.0
0113152135,48.0
0113152136,0.0
0113152137,86.0
0113152138,46.0
0113152139,65.0
0113152140,326.0
0113152141,72.0
0113152142,421.0
0113152144,66.0
0113152145,77.0
0113152401,0.0
0113152402,0.0
0113152600,55.0
0113152601,195.0
0113152800,77.0
0113152801,52.0
0113213002,44.0
0113213012,102.0
0113213013,62.0
0113213024,134.0
0113213025,54.0
0113213026,83.0
0113213027,49.0
0113213029,60.0
0113213031,26.0
0113213032,0.0
0113213033,22.0
0113213034,10.0
0113213035,49.0
0113213037,36.0
0113213038,35.0
0113213040,53.0
0113213041,47.0
0113213042,43.0
0113213043,36.0
0113213044,39.0
0113213045,24.0
0113213046,88.0
0113213047,87.0
0113213048,119.0
0113213049,98.0
0113213051,76.0
0113213400,0.0
0113213401,0.0
0113213406,0.0
0113213408,0.0
0113213500,0.0
0113213501,0.0
0113213502,0.0
0113213503,0.0
0113213504,0.0
0113213505,0.0
0113213507,0.0
0113213508,0.0
0113213602,23.0
0113213603,0.0
0113213604,28.0
0113213605,0.0
0113213606,5.0
0113213607,0.0
0113213610,47.0
0113213611,43.0
0113213612,0.0
0113213700,0.0
0113213804,72.0
0113213805,96.0
0113213806,90.0
0113213807,76.0
0113213808,0.0
0113213809,18.0
0113213810,84.0
0113213811,26.0
0113213990,0.0
0113232055,162.0
0113232056,226.0
0113232057,136.0
0113232059,6.0
0113232060,112.0
0113232061,186.0
0113232062,144.0
0113232078,0.0
0113232081,110.0
0113232095,118.0
0113232096,102.0
0113232097,84.0
0113232098,152.0
0113232099,116.0
0113232100,8.0
0113232102,52.0
0113232104,28.0
0113232105,70.0
0113232106,142.0
0113232107,0.0
0113232400,0.0
0113232402,0.0
0113232601,170.0
0113232603,162.0
0113232604,124.0
0113232605,124.0
0113232606,60.0
0113232607,104.0
0113232608,238.0
0113232609,356.0
0113232610,356.0
0113232611,196.0
0113232612,194.0
0113232613,130.0
0113232614,276.0
0113232615,398.0
0113232616,176.0
0113232617,114.0
0113232618,84.0
0113232900,0.0
0113234001,135.0
0113234002,201.0
0113234003,198.0
0113234005,220.0
0113234009,60.0
0113234010,63.0
0113234011,34.0
0113234012,47.0
0113234013,354.0
0113234014,0.0
0113234400,0.0
0113234401,0.0
0113234602,29.0
0113234603,42.0
0113234604,121.0
0113234700,93.0
0113235011,217.0
0113235012,164.0
0113235013,129.0
0113235014,210.0
0113235017,0.0
0113235018,245.0
0113235019,206.0
0113235020,46.0
0113235021,0.0
0113235401,0.0
0113235402,0.0
0113235403,0.0
0113235404,0.0
0113235405,0.0
0113235406,0.0
0113235407,0.0
0113236002,176.0
0113236003,42.0
0113236004,85.0
0113236010,109.0
0113236011,128.0
0113236012,172.0
0113236017,190.0
0113236019,188.0
0113236021,110.0
0113236024,113.0
0113236025,105.0
0113236028,431.0
0113236057,0.0
0113236059,39.0
0113236060,22.0
0113236063,0.0
0113236064,0.0
0113236065,0.0
0113236066,0.0
0113236067,0.0
0113236068,0.0
0113236070,0.0
0113236071,0.0
0113236072,0.0
0113236075,62.0
0113236076,19.0
0113236077,0.0
0113236078,385.0
0113236079,0.0
0113236080,0.0
0113236081,224.0
0113236082,424.0
0113236083,261.0
0113236084,260.0
0113236085,171.0
0113236086,213.0
0113236087,165.0
0113236088,64.0
0113236089,53.0
0113236090,0.0
0113236091,0.0
0113236093,238.0
0113236094,136.0
0113236095,164.0
0113236096,0.0
0113236097,0.0
0113236098,0.0
0113236099,282.0
0113236100,58.0
0113236101,44.0
0113236102,0.0
0113236103,0.0
0113236105,287.0
0113236106,74.0
0113236404,0.0
0113236405,0.0
0113236406,0.0
0113236407,0.0
0113236408,0.0
0113236409,0.0
0113236410,0.0
0113236411,0.0
0113236500,0.0
0113236501,0.0
0113236602,228.0
0113236603,90.0
