CODCOMP,DPTO,NOMDPTO,NOMLOC,P_TOT,CODLOC
"0107001004","01",MONTEVIDEO,MONTEVIDEO,"144","01020"
"0107001005","01",MONTEVIDEO,MONTEVIDEO,"56","01020"
"0107001006","01",MONTEVIDEO,MONTEVIDEO,"160","01020"
"0107001007","01",MONTEVIDEO,MONTEVIDEO,"64","01020"
"0107001008","01",MONTEVIDEO,MONTEVIDEO,"143","01020"
"0107001009","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0107001010","01",MONTEVIDEO,MONTEVIDEO,"10","01020"
"0107001011","01",MONTEVIDEO,MONTEVIDEO,"76","01020"
"0107009001","01",MONTEVIDEO,MONTEVIDEO,"174","01020"
"0107009002","01",MONTEVIDEO,MONTEVIDEO,"177","01020"
"0107009003","01",MONTEVIDEO,MONTEVIDEO,"251","01020"
"0107009005","01",MONTEVIDEO,MONTEVIDEO,"458","01020"
"0107009006","01",MONTEVIDEO,MONTEVIDEO,"222","01020"
"0107009007","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009009","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009010","01",MONTEVIDEO,MONTEVIDEO,"217","01020"
"0107009012","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009404","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009500","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009501","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107009600","01",MONTEVIDEO,MONTEVIDEO,"237","01020"
"0107009601","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107010001","01",MONTEVIDEO,MONTEVIDEO,"150","01020"
"0107010002","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107010003","01",MONTEVIDEO,MONTEVIDEO,"261","01020"
"0107010004","01",MONTEVIDEO,MONTEVIDEO,"304","01020"
"0107010005","01",MONTEVIDEO,MONTEVIDEO,"231","01020"
"0107010006","01",MONTEVIDEO,MONTEVIDEO,"293","01020"
"0107010007","01",MONTEVIDEO,MONTEVIDEO,"54","01020"
"0107010008","01",MONTEVIDEO,MONTEVIDEO,"74","01020"
"0107010009","01",MONTEVIDEO,MONTEVIDEO,"210","01020"
"0107010400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107010401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107010402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107102001","01",MONTEVIDEO,MONTEVIDEO,"193","01020"
"0107102002","01",MONTEVIDEO,MONTEVIDEO,"180","01020"
"0107102003","01",MONTEVIDEO,MONTEVIDEO,"141","01020"
"0107102006","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107102007","01",MONTEVIDEO,MONTEVIDEO,"284","01020"
"0107102008","01",MONTEVIDEO,MONTEVIDEO,"152","01020"
"0107103002","01",MONTEVIDEO,MONTEVIDEO,"183","01020"
"0107103003","01",MONTEVIDEO,MONTEVIDEO,"196","01020"
"0107103005","01",MONTEVIDEO,MONTEVIDEO,"453","01020"
"0107103006","01",MONTEVIDEO,MONTEVIDEO,"215","01020"
"0107104001","01",MONTEVIDEO,MONTEVIDEO,"93","01020"
"0107104002","01",MONTEVIDEO,MONTEVIDEO,"73","01020"
"0107104003","01",MONTEVIDEO,MONTEVIDEO,"187","01020"
"0107104004","01",MONTEVIDEO,MONTEVIDEO,"199","01020"
"0107104005","01",MONTEVIDEO,MONTEVIDEO,"274","01020"
"0107104006","01",MONTEVIDEO,MONTEVIDEO,"222","01020"
"0107104007","01",MONTEVIDEO,MONTEVIDEO,"160","01020"
"0107105001","01",MONTEVIDEO,MONTEVIDEO,"270","01020"
"0107105002","01",MONTEVIDEO,MONTEVIDEO,"165","01020"
"0107105003","01",MONTEVIDEO,MONTEVIDEO,"396","01020"
"0107105005","01",MONTEVIDEO,MONTEVIDEO,"314","01020"
"0107106001","01",MONTEVIDEO,MONTEVIDEO,"245","01020"
"0107106002","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107106003","01",MONTEVIDEO,MONTEVIDEO,"220","01020"
"0107106004","01",MONTEVIDEO,MONTEVIDEO,"231","01020"
"0107106005","01",MONTEVIDEO,MONTEVIDEO,"255","01020"
"0107106006","01",MONTEVIDEO,MONTEVIDEO,"376","01020"
"0107106007","01",MONTEVIDEO,MONTEVIDEO,"71","01020"
"0107107001","01",MONTEVIDEO,MONTEVIDEO,"213","01020"
"0107107002","01",MONTEVIDEO,MONTEVIDEO,"108","01020"
"0107107003","01",MONTEVIDEO,MONTEVIDEO,"149","01020"
"0107107004","01",MONTEVIDEO,MONTEVIDEO,"329","01020"
"0107107005","01",MONTEVIDEO,MONTEVIDEO,"247","01020"
"0107107006","01",MONTEVIDEO,MONTEVIDEO,"26","01020"
"0107107007","01",MONTEVIDEO,MONTEVIDEO,"74","01020"
"0107108001","01",MONTEVIDEO,MONTEVIDEO,"104","01020"
"0107108002","01",MONTEVIDEO,MONTEVIDEO,"198","01020"
"0107108003","01",MONTEVIDEO,MONTEVIDEO,"150","01020"
"0107108004","01",MONTEVIDEO,MONTEVIDEO,"103","01020"
"0107108005","01",MONTEVIDEO,MONTEVIDEO,"76","01020"
"0107108006","01",MONTEVIDEO,MONTEVIDEO,"119","01020"
"0107108007","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107108008","01",MONTEVIDEO,MONTEVIDEO,"212","01020"
"0107202004","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107202005","01",MONTEVIDEO,MONTEVIDEO,"96","01020"
"0107202009","01",MONTEVIDEO,MONTEVIDEO,"148","01020"
"0107202010","01",MONTEVIDEO,MONTEVIDEO,"107","01020"
"0107202011","01",MONTEVIDEO,MONTEVIDEO,"359","01020"
"0107202012","01",MONTEVIDEO,MONTEVIDEO,"193","01020"
"0107203001","01",MONTEVIDEO,MONTEVIDEO,"147","01020"
"0107203004","01",MONTEVIDEO,MONTEVIDEO,"132","01020"
"0107203007","01",MONTEVIDEO,MONTEVIDEO,"457","01020"
"0107203010","01",MONTEVIDEO,MONTEVIDEO,"360","01020"
"0107204008","01",MONTEVIDEO,MONTEVIDEO,"99","01020"
"0107204009","01",MONTEVIDEO,MONTEVIDEO,"246","01020"
"0107204010","01",MONTEVIDEO,MONTEVIDEO,"211","01020"
"0107204011","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107204012","01",MONTEVIDEO,MONTEVIDEO,"330","01020"
"0107205007","01",MONTEVIDEO,MONTEVIDEO,"222","01020"
"0107205008","01",MONTEVIDEO,MONTEVIDEO,"88","01020"
"0107205009","01",MONTEVIDEO,MONTEVIDEO,"102","01020"
"0107205010","01",MONTEVIDEO,MONTEVIDEO,"279","01020"
"0107205011","01",MONTEVIDEO,MONTEVIDEO,"14","01020"
"0107205012","01",MONTEVIDEO,MONTEVIDEO,"272","01020"
"0107205013","01",MONTEVIDEO,MONTEVIDEO,"79","01020"
"0107205400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107205500","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107205600","01",MONTEVIDEO,MONTEVIDEO,"17","01020"
"0107205800","01",MONTEVIDEO,MONTEVIDEO,"175","01020"
"0107206008","01",MONTEVIDEO,MONTEVIDEO,"320","01020"
"0107206009","01",MONTEVIDEO,MONTEVIDEO,"168","01020"
"0107206010","01",MONTEVIDEO,MONTEVIDEO,"295","01020"
"0107206011","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107206012","01",MONTEVIDEO,MONTEVIDEO,"87","01020"
"0107206013","01",MONTEVIDEO,MONTEVIDEO,"214","01020"
"0107206014","01",MONTEVIDEO,MONTEVIDEO,"252","01020"
"0107206015","01",MONTEVIDEO,MONTEVIDEO,"58","01020"
"0107206016","01",MONTEVIDEO,MONTEVIDEO,"147","01020"
"0107207008","01",MONTEVIDEO,MONTEVIDEO,"145","01020"
"0107207009","01",MONTEVIDEO,MONTEVIDEO,"246","01020"
"0107207010","01",MONTEVIDEO,MONTEVIDEO,"270","01020"
"0107207011","01",MONTEVIDEO,MONTEVIDEO,"232","01020"
"0107207012","01",MONTEVIDEO,MONTEVIDEO,"195","01020"
"0107207013","01",MONTEVIDEO,MONTEVIDEO,"238","01020"
"0107208009","01",MONTEVIDEO,MONTEVIDEO,"172","01020"
"0107208010","01",MONTEVIDEO,MONTEVIDEO,"252","01020"
"0107208011","01",MONTEVIDEO,MONTEVIDEO,"134","01020"
"0107208012","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107208013","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0107208014","01",MONTEVIDEO,MONTEVIDEO,"146","01020"
"0107208015","01",MONTEVIDEO,MONTEVIDEO,"223","01020"
"0107303008","01",MONTEVIDEO,MONTEVIDEO,"305","01020"
"0107303009","01",MONTEVIDEO,MONTEVIDEO,"183","01020"
"0107303011","01",MONTEVIDEO,MONTEVIDEO,"423","01020"
"0107303012","01",MONTEVIDEO,MONTEVIDEO,"228","01020"
"0108001001","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108001002","01",MONTEVIDEO,MONTEVIDEO,"188","01020"
"0108001003","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108001004","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108001005","01",MONTEVIDEO,MONTEVIDEO,"49","01020"
"0108001006","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108001007","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108001008","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108001009","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108001010","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108002003","01",MONTEVIDEO,MONTEVIDEO,"60","01020"
"0108002004","01",MONTEVIDEO,MONTEVIDEO,"146","01020"
"0108002005","01",MONTEVIDEO,MONTEVIDEO,"81","01020"
"0108002007","01",MONTEVIDEO,MONTEVIDEO,"290","01020"
"0108002008","01",MONTEVIDEO,MONTEVIDEO,"81","01020"
"0108002009","01",MONTEVIDEO,MONTEVIDEO,"107","01020"
"0108002010","01",MONTEVIDEO,MONTEVIDEO,"26","01020"
"0108002011","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108002012","01",MONTEVIDEO,MONTEVIDEO,"166","01020"
"0108002013","01",MONTEVIDEO,MONTEVIDEO,"72","01020"
"0108002400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108002402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108002600","01",MONTEVIDEO,MONTEVIDEO,"14","01020"
"0108002601","01",MONTEVIDEO,MONTEVIDEO,"228","01020"
"0108002800","01",MONTEVIDEO,MONTEVIDEO,"186","01020"
"0108003001","01",MONTEVIDEO,MONTEVIDEO,"51","01020"
"0108003002","01",MONTEVIDEO,MONTEVIDEO,"88","01020"
"0108003003","01",MONTEVIDEO,MONTEVIDEO,"529","01020"
"0108003004","01",MONTEVIDEO,MONTEVIDEO,"58","01020"
"0108003005","01",MONTEVIDEO,MONTEVIDEO,"126","01020"
"0108003006","01",MONTEVIDEO,MONTEVIDEO,"131","01020"
"0108003007","01",MONTEVIDEO,MONTEVIDEO,"193","01020"
"0108003008","01",MONTEVIDEO,MONTEVIDEO,"95","01020"
"0108003009","01",MONTEVIDEO,MONTEVIDEO,"57","01020"
"0108003010","01",MONTEVIDEO,MONTEVIDEO,"75","01020"
"0108003011","01",MONTEVIDEO,MONTEVIDEO,"119","01020"
"0108003012","01",MONTEVIDEO,MONTEVIDEO,"62","01020"
"0108003013","01",MONTEVIDEO,MONTEVIDEO,"151","01020"
"0108003014","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108004001","01",MONTEVIDEO,MONTEVIDEO,"154","01020"
"0108004003","01",MONTEVIDEO,MONTEVIDEO,"97","01020"
"0108004004","01",MONTEVIDEO,MONTEVIDEO,"171","01020"
"0108004005","01",MONTEVIDEO,MONTEVIDEO,"36","01020"
"0108004006","01",MONTEVIDEO,MONTEVIDEO,"90","01020"
"0108004007","01",MONTEVIDEO,MONTEVIDEO,"31","01020"
"0108004008","01",MONTEVIDEO,MONTEVIDEO,"32","01020"
"0108004009","01",MONTEVIDEO,MONTEVIDEO,"110","01020"
"0108004010","01",MONTEVIDEO,MONTEVIDEO,"65","01020"
"0108004011","01",MONTEVIDEO,MONTEVIDEO,"51","01020"
"0108004012","01",MONTEVIDEO,MONTEVIDEO,"61","01020"
"0108004013","01",MONTEVIDEO,MONTEVIDEO,"62","01020"
"0108004014","01",MONTEVIDEO,MONTEVIDEO,"37","01020"
"0108004015","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108004016","01",MONTEVIDEO,MONTEVIDEO,"115","01020"
"0108004400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108004401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108004600","01",MONTEVIDEO,MONTEVIDEO,"90","01020"
"0108006001","01",MONTEVIDEO,MONTEVIDEO,"72","01020"
"0108006002","01",MONTEVIDEO,MONTEVIDEO,"252","01020"
"0108006003","01",MONTEVIDEO,MONTEVIDEO,"92","01020"
"0108006004","01",MONTEVIDEO,MONTEVIDEO,"3","01020"
"0108006005","01",MONTEVIDEO,MONTEVIDEO,"38","01020"
"0108006007","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006008","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006011","01",MONTEVIDEO,MONTEVIDEO,"74","01020"
"0108006012","01",MONTEVIDEO,MONTEVIDEO,"101","01020"
"0108006013","01",MONTEVIDEO,MONTEVIDEO,"92","01020"
"0108006400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006404","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006406","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006408","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006409","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006411","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006413","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006414","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108006600","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108007001","01",MONTEVIDEO,MONTEVIDEO,"27","01020"
"0108007002","01",MONTEVIDEO,MONTEVIDEO,"33","01020"
"0108007003","01",MONTEVIDEO,MONTEVIDEO,"147","01020"
"0108007004","01",MONTEVIDEO,MONTEVIDEO,"29","01020"
"0108007005","01",MONTEVIDEO,MONTEVIDEO,"41","01020"
"0108007006","01",MONTEVIDEO,MONTEVIDEO,"66","01020"
"0108007007","01",MONTEVIDEO,MONTEVIDEO,"328","01020"
"0108007008","01",MONTEVIDEO,MONTEVIDEO,"86","01020"
"0108007009","01",MONTEVIDEO,MONTEVIDEO,"57","01020"
"0108008002","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108008004","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108008005","01",MONTEVIDEO,MONTEVIDEO,"8","01020"
"0108008006","01",MONTEVIDEO,MONTEVIDEO,"512","01020"
"0108008007","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108008008","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108008009","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108008010","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108008800","01",MONTEVIDEO,MONTEVIDEO,"5","01020"
"0108008801","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108009001","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108009002","01",MONTEVIDEO,MONTEVIDEO,"19","01020"
"0108009003","01",MONTEVIDEO,MONTEVIDEO,"19","01020"
"0108009004","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108009005","01",MONTEVIDEO,MONTEVIDEO,"28","01020"
"0108009006","01",MONTEVIDEO,MONTEVIDEO,"70","01020"
"0108009007","01",MONTEVIDEO,MONTEVIDEO,"130","01020"
"0108009008","01",MONTEVIDEO,MONTEVIDEO,"36","01020"
"0108009009","01",MONTEVIDEO,MONTEVIDEO,"1","01020"
"0108010003","01",MONTEVIDEO,MONTEVIDEO,"1","01020"
"0108010004","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108010005","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108010006","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108010007","01",MONTEVIDEO,MONTEVIDEO,"194","01020"
"0108010008","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108010009","01",MONTEVIDEO,MONTEVIDEO,"425","01020"
"0108010010","01",MONTEVIDEO,MONTEVIDEO,"4","01020"
"0108010011","01",MONTEVIDEO,MONTEVIDEO,"26","01020"
"0108010012","01",MONTEVIDEO,MONTEVIDEO,"5","01020"
"0108010400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108010401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108010402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108010600","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108012003","01",MONTEVIDEO,MONTEVIDEO,"210","01020"
"0108012004","01",MONTEVIDEO,MONTEVIDEO,"3","01020"
"0108012006","01",MONTEVIDEO,MONTEVIDEO,"165","01020"
"0108012007","01",MONTEVIDEO,MONTEVIDEO,"75","01020"
"0108012008","01",MONTEVIDEO,MONTEVIDEO,"103","01020"
"0108012009","01",MONTEVIDEO,MONTEVIDEO,"77","01020"
"0108012010","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108012011","01",MONTEVIDEO,MONTEVIDEO,"107","01020"
"0108012012","01",MONTEVIDEO,MONTEVIDEO,"124","01020"
"0108012400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108012401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108012402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108012403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108012601","01",MONTEVIDEO,MONTEVIDEO,"124","01020"
"0108012700","01",MONTEVIDEO,MONTEVIDEO,"62","01020"
"0108013001","01",MONTEVIDEO,MONTEVIDEO,"173","01020"
"0108013002","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0108013003","01",MONTEVIDEO,MONTEVIDEO,"116","01020"
"0108013004","01",MONTEVIDEO,MONTEVIDEO,"148","01020"
"0108013005","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108013006","01",MONTEVIDEO,MONTEVIDEO,"43","01020"
"0108013007","01",MONTEVIDEO,MONTEVIDEO,"127","01020"
"0108013008","01",MONTEVIDEO,MONTEVIDEO,"17","01020"
"0108013009","01",MONTEVIDEO,MONTEVIDEO,"4","01020"
"0108013011","01",MONTEVIDEO,MONTEVIDEO,"71","01020"
"0108013012","01",MONTEVIDEO,MONTEVIDEO,"126","01020"
"0108013013","01",MONTEVIDEO,MONTEVIDEO,"114","01020"
"0108013400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108013600","01",MONTEVIDEO,MONTEVIDEO,"128","01020"
"0108105001","01",MONTEVIDEO,MONTEVIDEO,"84","01020"
"0108105002","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108105003","01",MONTEVIDEO,MONTEVIDEO,"6","01020"
"0108105004","01",MONTEVIDEO,MONTEVIDEO,"113","01020"
"0108105005","01",MONTEVIDEO,MONTEVIDEO,"13","01020"
"0108105006","01",MONTEVIDEO,MONTEVIDEO,"156","01020"
"0108105007","01",MONTEVIDEO,MONTEVIDEO,"131","01020"
"0108105008","01",MONTEVIDEO,MONTEVIDEO,"7","01020"
"0108105009","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108105010","01",MONTEVIDEO,MONTEVIDEO,"121","01020"
"0108105012","01",MONTEVIDEO,MONTEVIDEO,"163","01020"
"0108105013","01",MONTEVIDEO,MONTEVIDEO,"133","01020"
"0108105400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108111001","01",MONTEVIDEO,MONTEVIDEO,"37","01020"
"0108111003","01",MONTEVIDEO,MONTEVIDEO,"383","01020"
"0108111005","01",MONTEVIDEO,MONTEVIDEO,"316","01020"
"0108111006","01",MONTEVIDEO,MONTEVIDEO,"337","01020"
"0108111007","01",MONTEVIDEO,MONTEVIDEO,"245","01020"
"0108111008","01",MONTEVIDEO,MONTEVIDEO,"13","01020"
"0108111009","01",MONTEVIDEO,MONTEVIDEO,"458","01020"
"0108111012","01",MONTEVIDEO,MONTEVIDEO,"82","01020"
"0108111013","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0108111018","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108111400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108111401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108111402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108111600","01",MONTEVIDEO,MONTEVIDEO,"66","01020"
"0108111700","01",MONTEVIDEO,MONTEVIDEO,"64","01020"
"0108114001","01",MONTEVIDEO,MONTEVIDEO,"151","01020"
"0108114002","01",MONTEVIDEO,MONTEVIDEO,"79","01020"
"0108114003","01",MONTEVIDEO,MONTEVIDEO,"95","01020"
"0108114004","01",MONTEVIDEO,MONTEVIDEO,"25","01020"
"0108114005","01",MONTEVIDEO,MONTEVIDEO,"103","01020"
"0108114006","01",MONTEVIDEO,MONTEVIDEO,"78","01020"
"0108114007","01",MONTEVIDEO,MONTEVIDEO,"244","01020"
"0108114011","01",MONTEVIDEO,MONTEVIDEO,"150","01020"
"0108114012","01",MONTEVIDEO,MONTEVIDEO,"140","01020"
"0108114013","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108114014","01",MONTEVIDEO,MONTEVIDEO,"75","01020"
"0108205011","01",MONTEVIDEO,MONTEVIDEO,"72","01020"
"0108205014","01",MONTEVIDEO,MONTEVIDEO,"45","01020"
"0108205015","01",MONTEVIDEO,MONTEVIDEO,"215","01020"
"0108205016","01",MONTEVIDEO,MONTEVIDEO,"158","01020"
"0108205017","01",MONTEVIDEO,MONTEVIDEO,"54","01020"
"0108205018","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108205019","01",MONTEVIDEO,MONTEVIDEO,"69","01020"
"0108205020","01",MONTEVIDEO,MONTEVIDEO,"103","01020"
"0108205021","01",MONTEVIDEO,MONTEVIDEO,"125","01020"
"0108211011","01",MONTEVIDEO,MONTEVIDEO,"159","01020"
"0108211014","01",MONTEVIDEO,MONTEVIDEO,"181","01020"
"0108211015","01",MONTEVIDEO,MONTEVIDEO,"116","01020"
"0108211016","01",MONTEVIDEO,MONTEVIDEO,"65","01020"
"0108211017","01",MONTEVIDEO,MONTEVIDEO,"98","01020"
"0108211019","01",MONTEVIDEO,MONTEVIDEO,"455","01020"
"0108211020","01",MONTEVIDEO,MONTEVIDEO,"41","01020"
"0108211400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108211401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108211402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108211403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108211600","01",MONTEVIDEO,MONTEVIDEO,"332","01020"
"0108214009","01",MONTEVIDEO,MONTEVIDEO,"200","01020"
"0108214010","01",MONTEVIDEO,MONTEVIDEO,"288","01020"
"0108214015","01",MONTEVIDEO,MONTEVIDEO,"287","01020"
"0108214400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108214600","01",MONTEVIDEO,MONTEVIDEO,"169","01020"
"0108314016","01",MONTEVIDEO,MONTEVIDEO,"199","01020"
"0108314017","01",MONTEVIDEO,MONTEVIDEO,"99","01020"
"0108314018","01",MONTEVIDEO,MONTEVIDEO,"90","01020"
"0108314019","01",MONTEVIDEO,MONTEVIDEO,"105","01020"
"0108314020","01",MONTEVIDEO,MONTEVIDEO,"76","01020"
"0108314021","01",MONTEVIDEO,MONTEVIDEO,"101","01020"
"0108314022","01",MONTEVIDEO,MONTEVIDEO,"265","01020"
"0108314400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0108314600","01",MONTEVIDEO,MONTEVIDEO,"313","01020"
"0109001001","01",MONTEVIDEO,MONTEVIDEO,"249","01020"
"0109001002","01",MONTEVIDEO,MONTEVIDEO,"262","01020"
"0109001004","01",MONTEVIDEO,MONTEVIDEO,"159","01020"
"0109001023","01",MONTEVIDEO,MONTEVIDEO,"3","01020"
"0109001025","01",MONTEVIDEO,MONTEVIDEO,"10","01020"
"0109001026","01",MONTEVIDEO,MONTEVIDEO,"97","01020"
"0109001603","01",MONTEVIDEO,MONTEVIDEO,"39","01020"
"0109001604","01",MONTEVIDEO,MONTEVIDEO,"103","01020"
"0109001800","01",MONTEVIDEO,MONTEVIDEO,"82","01020"
"0109001801","01",MONTEVIDEO,MONTEVIDEO,"165","01020"
"0109001802","01",MONTEVIDEO,MONTEVIDEO,"20","01020"
"0109001803","01",MONTEVIDEO,MONTEVIDEO,"3","01020"
"0109002001","01",MONTEVIDEO,MONTEVIDEO,"161","01020"
"0109002002","01",MONTEVIDEO,MONTEVIDEO,"181","01020"
"0109002003","01",MONTEVIDEO,MONTEVIDEO,"170","01020"
"0109002004","01",MONTEVIDEO,MONTEVIDEO,"144","01020"
"0109002005","01",MONTEVIDEO,MONTEVIDEO,"181","01020"
"0109003001","01",MONTEVIDEO,MONTEVIDEO,"4","01020"
"0109003002","01",MONTEVIDEO,MONTEVIDEO,"223","01020"
"0109003003","01",MONTEVIDEO,MONTEVIDEO,"148","01020"
"0109003004","01",MONTEVIDEO,MONTEVIDEO,"111","01020"
"0109003005","01",MONTEVIDEO,MONTEVIDEO,"93","01020"
"0109003006","01",MONTEVIDEO,MONTEVIDEO,"72","01020"
"0109003008","01",MONTEVIDEO,MONTEVIDEO,"70","01020"
"0109003009","01",MONTEVIDEO,MONTEVIDEO,"49","01020"
"0109003010","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0109003011","01",MONTEVIDEO,MONTEVIDEO,"104","01020"
"0109003012","01",MONTEVIDEO,MONTEVIDEO,"50","01020"
"0109003013","01",MONTEVIDEO,MONTEVIDEO,"110","01020"
"0109003014","01",MONTEVIDEO,MONTEVIDEO,"228","01020"
"0109003015","01",MONTEVIDEO,MONTEVIDEO,"102","01020"
"0109003600","01",MONTEVIDEO,MONTEVIDEO,"123","01020"
"0109003601","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0109003602","01",MONTEVIDEO,MONTEVIDEO,"37","01020"
"0109003603","01",MONTEVIDEO,MONTEVIDEO,"57","01020"
"0109003604","01",MONTEVIDEO,MONTEVIDEO,"154","01020"
"0109003605","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0109004002","01",MONTEVIDEO,MONTEVIDEO,"92","01020"
"0109004004","01",MONTEVIDEO,MONTEVIDEO,"117","01020"
"0109004006","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0109004007","01",MONTEVIDEO,MONTEVIDEO,"46","01020"
